STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19300501,124,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19300601,488,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19300701,1645,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19300801,714,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19300901,203,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19301001,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19301101,518,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19301201,246,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310101,322,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310201,1618,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310301,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310401,307,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310501,191,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310601,76,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310701,572,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310801,1413,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19310901,832,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19311001,229,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19311101,635,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19311201,394,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320101,431,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320201,442,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320301,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320401,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320501,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320601,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320701,1462,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19320801,1003,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19321001,310,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19321101,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19321201,593,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330101,516,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330201,495,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330301,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330401,61,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330501,10,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330601,325,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330701,820,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330801,514,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19330901,553,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19331001,548,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19331101,287,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19331201,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340101,51,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340201,313,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340301,122,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340401,182,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340501,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340601,64,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340701,539,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340801,1118,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19340901,348,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19341001,214,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19341101,216,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19341201,683,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350101,152,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350201,270,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350301,142,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350401,13,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350501,279,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350601,68,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350701,33,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350801,1567,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19350901,531,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19351001,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19351101,249,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19351201,363,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360101,132,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360201,157,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360301,162,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360401,33,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360501,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360601,28,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360701,361,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360801,798,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19360901,779,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370101,305,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370201,622,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370301,482,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370401,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370501,83,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370601,166,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370701,474,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370801,358,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19370901,615,0,0,311,0,0,61,0,0,194,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19371001,551,0,0,306,6,6,-6,6,6,143,6,6
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19371101,13,0,0,244,6,6,-67,6,6,85,6,6
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19371201,571,0,0,183,0,0,-133,0,0,44,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380101,188,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380201,277,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380301,279,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380401,41,0,0,289,11,6,-67,11,6,127,11,6
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380501,3,0,0,311,0,0,-28,0,0,143,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380601,178,0,0,344,0,0,28,0,0,196,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380701,760,0,0,350,1,1,44,1,1,205,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380801,479,0,0,344,0,0,67,0,0,205,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19380901,827,0,0,294,5,5,44,5,5,177,5,5
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19381001,18,0,0,311,0,0,-17,0,0,141,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19381101,0,0,0,228,0,0,-150,0,0,57,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19381201,668,0,0,206,2,1,-117,2,1,45,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390101,48,0,0,156,12,12,-111,12,12,28,12,12
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390201,343,0,0,183,1,1,-183,0,0,12,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390301,98,0,0,261,3,3,-106,3,3,78,3,3
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390401,146,0,0,294,0,0,-78,0,0,125,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390501,0,0,0,311,3,3,-17,3,3,152,3,3
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390601,69,0,0,361,0,0,33,0,0,196,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390701,815,0,0,339,0,0,89,0,0,215,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390801,642,0,0,344,0,0,89,0,0,206,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19390901,333,0,0,322,0,0,-6,0,0,181,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19391001,222,0,0,283,0,0,-44,1,1,113,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19391101,555,0,0,250,0,0,-67,0,0,73,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19391201,351,0,0,211,0,0,-106,0,0,55,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400101,280,0,0,167,1,1,-122,1,1,32,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400201,592,0,0,222,1,1,-100,0,0,48,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400301,89,0,0,244,0,0,-100,1,1,85,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400401,71,0,0,272,6,6,-28,6,6,113,6,6
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400501,176,0,0,294,0,0,6,0,0,150,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400601,352,0,0,361,0,0,39,2,1,193,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400701,886,0,0,361,0,0,72,0,0,214,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400801,989,0,0,333,0,0,56,0,0,205,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19400901,997,0,0,322,0,0,67,0,0,186,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19401001,111,0,0,283,0,0,-50,0,0,128,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19401101,298,0,0,250,0,0,-100,0,0,65,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19401201,518,0,0,200,0,0,-83,0,0,56,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410101,380,0,0,178,2,2,-100,3,2,39,3,2
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410201,410,0,0,206,4,3,-72,3,3,63,4,3
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410301,555,0,0,211,0,0,-72,0,0,77,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410401,460,0,0,233,0,0,-67,1,1,96,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410501,365,0,0,306,1,1,-22,1,1,152,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410601,112,0,0,361,2,2,6,2,2,188,2,2
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410701,1109,0,0,372,0,0,61,0,0,214,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410801,1393,0,0,311,0,0,78,0,0,203,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19410901,973,0,0,294,1,1,-6,0,0,176,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19411001,236,0,0,272,0,0,-44,0,0,123,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19411101,319,0,0,300,0,0,-100,0,0,77,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19411201,581,0,0,189,0,0,-128,1,1,44,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420101,143,0,0,206,0,0,-122,0,0,40,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420201,491,0,0,200,4,2,-106,5,2,49,5,2
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420301,120,0,0,239,0,0,-111,0,0,65,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420401,221,0,0,256,0,0,-61,0,0,105,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420501,5,0,0,300,0,0,-33,0,0,137,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420601,0,0,0,367,0,0,11,1,1,188,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420701,707,0,0,367,0,0,72,1,1,222,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420801,2011,0,0,322,0,0,72,1,1,203,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19420901,749,0,0,300,0,0,17,0,0,177,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19421001,527,0,0,278,0,0,-44,0,0,122,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19421101,0,0,0,244,0,0,-89,0,0,88,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19421201,13090,0,0,211,0,0,-100,2,1,53,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19440101,153,0,0,189,0,0,-178,0,0,17,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19440201,401,0,0,183,0,0,-111,0,0,48,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19440301,129,0,0,244,0,0,-106,0,0,63,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19440401,23,0,0,244,8,8,-67,8,8,108,8,8
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19440501,0,0,0,311,1,1,-28,0,0,147,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19450301,424,0,0,256,4,4,-50,4,4,91,4,4
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19450401,16,0,0,322,2,1,-44,2,1,138,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19450501,0,0,0,339,6,3,44,6,3,193,6,3
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19450601,0,0,0,378,2,1,94,2,1,233,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19450701,554,0,0,378,1,1,144,1,1,256,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19450801,808,0,0,356,7,6,144,7,6,247,7,6
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19450901,427,0,0,378,0,0,17,0,0,226,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19451001,883,0,0,278,0,0,-6,0,0,164,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19451101,0,0,0,256,0,0,-22,0,0,109,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19451201,31,0,0,200,2,1,-72,2,1,59,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460101,605,0,0,239,6,6,-94,6,6,42,6,6
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460201,0,0,0,233,0,0,-78,0,0,77,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460301,125,0,0,294,1,1,-33,1,1,110,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460401,395,0,0,300,1,1,0,1,1,174,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460501,8,0,0,317,0,0,56,0,0,187,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460601,274,0,0,378,0,0,133,0,0,259,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460701,742,0,0,361,2,1,144,2,1,249,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460801,935,0,0,367,0,0,150,0,0,239,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19460901,936,0,0,322,0,0,106,0,0,219,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19461001,84,0,0,278,0,0,0,0,0,154,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19461101,76,0,0,233,0,0,-50,0,0,88,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19461201,201,0,0,233,0,0,-106,0,0,78,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470101,338,0,0,228,0,0,-139,0,0,34,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470201,23,0,0,228,0,0,-22,0,0,104,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470301,86,0,0,267,2,1,-17,2,1,114,2,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470401,36,0,0,311,1,1,17,1,1,151,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470501,158,0,0,350,0,0,61,0,0,206,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470601,162,0,0,356,0,0,106,0,0,236,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470701,421,0,0,378,0,0,139,0,0,262,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470801,1484,0,0,356,0,0,139,0,0,236,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19470901,221,0,0,350,1,1,100,1,1,224,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19471001,43,0,0,306,2,2,39,2,2,179,2,2
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19471101,38,0,0,272,1,1,-39,1,1,87,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19471201,142,0,0,189,0,0,-72,0,0,55,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19480101,138,0,0,239,1,1,-156,1,1,62,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19480201,255,0,0,244,0,0,-100,0,0,69,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19480301,73,0,0,239,1,1,-56,1,1,91,1,1
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19480401,45,0,0,333,0,0,-6,0,0,167,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19480501,0,0,0,344,0,0,50,0,0,209,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,19480601,122,0,0,383,0,0,122,0,0,252,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19480701,348,0,0,389,0,0,122,1,1,258,1,1
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19480801,655,0,0,356,1,1,150,1,1,248,1,1
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19480901,238,0,0,383,0,0,83,0,0,228,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19481001,254,0,0,300,0,0,33,0,0,162,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19481101,30,0,0,250,0,0,-78,0,0,83,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19481201,694,0,0,194,0,0,-50,0,0,76,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490101,1000,0,0,144,0,0,-200,0,0,16,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490201,323,0,0,233,1,1,-72,1,1,68,1,1
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490301,125,0,0,278,0,0,-22,0,0,115,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490401,36,0,0,311,1,1,-22,1,1,150,1,1
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490501,10,0,0,356,1,1,44,1,1,192,1,1
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490601,325,0,0,361,0,0,72,0,0,233,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490701,809,0,0,367,0,0,144,0,0,242,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490801,803,0,0,372,1,1,122,1,1,237,1,1
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19490901,751,0,0,361,0,0,100,0,0,218,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19491001,194,0,0,300,3,3,-22,3,3,152,3,3
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19491101,10,0,0,250,0,0,-6,0,0,132,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19491201,389,0,0,228,1,1,-89,1,1,60,1,1
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19500101,79,0,0,250,0,0,-100,0,0,72,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19500201,104,0,0,233,0,0,-33,0,0,107,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19500301,92,0,0,289,2,2,-11,2,2,125,2,2
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19500401,8,0,0,311,0,0,6,0,0,170,0,0
GHCND:USC00026706,PORTAL AZ US,1524.9,31.9,-109.16667,19500501,0,0,0,317,3,1,6,3,1,190,3,1
