STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,FLAG,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,7,1,332,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,8,1,1131,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,9,1,391,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,10,1,574,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,11,1,25,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1920,12,1,68,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,1,1,41,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,2,1,324,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,3,1,171,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,4,1,46,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,5,1,46,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,6,1,23,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,7,1,2064,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,8,1,1062,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,9,1,371,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,10,1,242,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,11,1,384,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1921,12,1,127,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,1,1,166,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,2,1,56,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,3,1,117,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,4,1,107,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,5,1,5,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,6,1,343,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,7,1,350,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,8,1,1476,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,9,1,556,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,10,1,76,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,11,1,673,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1922,12,1,43,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1923,1,1,79,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1923,2,1,522,0,0,-9999,0,0,-9999,0,0,-9999,0,0
